Name,Gender,Date_of_Birth,Domicile_State,Reservation_Category,10th_Marks,12th_Marks,Exam_Marks,Home_Guard_Status,Marital_Status,FIR_Registered
Student_9863,Male,1999-05-04,State_C,General,11.2,10.32,9.65,Yes,Married,No
Student_9864,Other,1999-05-04,State_D,OBC,11.17,14.36,13.49,No,Single,No
Student_9865,Male,1999-05-05,State_A,General,4.57,8.43,2.23,No,Married,No
Student_9866,Male,1999-05-05,State_D,General,9.42,11.08,7.37,No,Married,Yes
Student_9867,Male,1999-05-05,State_B,SC,11.9,14.35,14.63,No,Single,No
Student_9868,Female,1999-05-05,State_B,OBC,6.89,6.69,4.97,No,Single,No
Student_9869,Female,1999-05-05,State_D,SC,7.46,8.34,4.09,Yes,Single,No
Student_9870,Female,1999-05-05,State_D,OBC,12.79,13.87,12.38,No,Single,No
Student_9871,Male,1999-05-05,State_C,General,4.65,4.06,0.92,No,Married,No
Student_9872,Female,1999-05-06,State_B,OBC,15.26,15.51,14.16,No,Single,No
Student_9873,Female,1999-05-06,State_A,OBC,8.24,9.14,9.92,Yes,Single,Yes
Student_9874,Other,1999-05-06,State_A,SC,12.04,13.75,13.17,Yes,Divorced,No
Student_9875,Male,1999-05-06,State_B,OBC,7.11,7.07,6.29,No,Married,No
Student_9876,Male,1999-05-06,State_C,SC,13.77,10.38,9.66,No,Single,No
Student_9877,Male,1999-05-06,State_B,OBC,6.12,8.29,8.17,Yes,Single,No
Student_9878,Female,1999-05-07,State_D,OBC,5.79,6.19,6.35,No,Single,No
Student_9879,Female,1999-05-07,State_B,General,13.53,12.88,16.94,Yes,Single,Yes
Student_9880,Female,1999-05-07,State_A,SC,10.42,7.45,6.62,No,Single,No
Student_9881,Female,1999-05-07,State_C,General,10.22,11.53,11.54,No,Single,No
Student_9882,Female,1999-05-07,State_C,SC,13.31,12.87,8.84,No,Married,No
Student_9883,Male,1999-05-07,State_A,OBC,11.79,11.62,14.31,No,Single,No
Student_9884,Male,1999-05-08,State_A,SC,5.94,3.63,2.07,Yes,Married,No
Student_9885,Male,1999-05-08,State_B,General,11.56,9.69,9.95,No,Single,No
Student_9886,Female,1999-05-08,State_A,ST,10.65,8.48,8.41,No,Married,Yes
Student_9887,Female,1999-05-08,State_B,SC,16.38,16.89,18.47,No,Single,No
Student_9888,Male,1999-05-08,State_D,OBC,9.5,9.03,8.82,No,Single,No
Student_9889,Male,1999-05-08,State_D,ST,11.09,12.21,15.87,No,Single,Yes
Student_9890,Female,1999-05-09,State_A,OBC,13.77,15.53,15.26,No,Single,No
Student_9891,Female,1999-05-09,State_C,General,5.91,5.23,3.3,No,Married,No
Student_9892,Female,1999-05-09,State_A,OBC,11.77,7.83,5.14,No,Married,No
Student_9893,Male,1999-05-09,State_A,General,12.31,13.65,10.63,No,Married,No
Student_9894,Male,1999-05-09,State_A,OBC,13.54,10.6,8.29,No,Single,No
Student_9895,Female,1999-05-09,State_A,SC,10.44,10.7,9.73,No,Single,No
Student_9896,Male,1999-05-09,State_C,OBC,10.87,9.96,8.09,No,Single,No
Student_9897,Female,1999-05-10,State_A,OBC,19.94,17.78,20.0,No,Single,No
Student_9898,Female,1999-05-10,State_D,General,10.34,11.28,13.89,Yes,Married,No
Student_9899,Male,1999-05-10,State_C,OBC,7.14,2.78,2.98,Yes,Married,No
Student_9900,Male,1999-05-10,State_B,General,9.26,8.39,5.93,Yes,Married,No
Student_9901,Male,1999-05-10,State_C,SC,9.99,9.73,9.15,No,Single,Yes
Student_9902,Female,1999-05-10,State_A,OBC,11.42,12.89,10.69,No,Single,No
Student_9903,Other,1999-05-11,State_B,ST,7.18,7.9,7.57,No,Single,No
Student_9904,Male,1999-05-11,State_A,ST,7.81,11.28,8.92,No,Single,No
Student_9905,Male,1999-05-11,State_C,General,10.43,11.27,13.9,No,Married,No
Student_9906,Female,1999-05-11,State_C,SC,16.38,15.07,14.06,No,Married,No
Student_9907,Female,1999-05-11,State_A,General,8.11,10.15,12.21,Yes,Single,No
Student_9908,Male,1999-05-11,State_A,General,9.43,10.78,12.12,No,Single,No
Student_9909,Male,1999-05-12,State_B,SC,11.82,12.11,12.42,No,Single,No
Student_9910,Male,1999-05-12,State_C,General,12.62,12.53,12.23,Yes,Married,No
Student_9911,Male,1999-05-12,State_B,OBC,8.31,9.95,8.33,No,Married,No
Student_9912,Female,1999-05-12,State_C,SC,15.41,12.53,12.59,No,Single,No
Student_9913,Male,1999-05-12,State_A,SC,8.81,6.88,3.52,No,Married,No
Student_9914,Female,1999-05-12,State_D,SC,10.41,9.01,9.35,No,Single,No
Student_9915,Female,1999-05-13,State_B,General,11.93,11.7,11.65,No,Single,No
Student_9916,Male,1999-05-13,State_A,General,10.24,8.75,7.44,No,Married,No
Student_9917,Male,1999-05-13,State_D,SC,11.56,8.72,10.44,No,Single,No
Student_9918,Female,1999-05-13,State_A,OBC,15.08,16.26,19.4,Yes,Single,No
Student_9919,Male,1999-05-13,State_D,General,10.75,9.12,9.28,No,Single,Yes
Student_9920,Female,1999-05-13,State_B,ST,9.78,9.27,10.34,No,Single,No
Student_9921,Male,1999-05-14,State_D,General,10.54,9.93,11.11,Yes,Single,No
Student_9922,Male,1999-05-14,State_A,OBC,9.99,6.73,8.15,No,Married,No
Student_9923,Female,1999-05-14,State_C,General,9.4,3.55,4.77,Yes,Single,No
Student_9924,Male,1999-05-14,State_D,SC,11.09,10.37,11.95,Yes,Married,No
Student_9925,Other,1999-05-14,State_C,OBC,11.26,12.57,11.05,No,Single,No
Student_9926,Female,1999-05-14,State_B,OBC,7.05,8.44,9.15,No,Single,No
Student_9927,Female,1999-05-14,State_B,SC,9.6,12.39,10.07,No,Single,No
Student_9928,Male,1999-05-15,State_D,General,15.42,16.53,19.27,Yes,Single,No
Student_9929,Female,1999-05-15,State_C,General,9.64,10.5,8.72,Yes,Single,No
Student_9930,Male,1999-05-15,State_D,General,6.41,11.56,9.54,No,Married,No
Student_9931,Male,1999-05-15,State_C,General,11.34,10.57,12.54,No,Single,No
Student_9932,Male,1999-05-15,State_C,General,12.44,10.83,7.8,No,Single,No
Student_9933,Male,1999-05-15,State_A,ST,9.71,7.6,9.18,No,Single,No
Student_9934,Female,1999-05-16,State_A,General,12.21,12.57,9.95,No,Single,No
Student_9935,Female,1999-05-16,State_B,OBC,12.59,11.01,12.96,No,Single,No
Student_9936,Female,1999-05-16,State_C,SC,16.89,19.01,20.0,No,Single,No
Student_9937,Male,1999-05-16,State_A,SC,15.84,19.68,19.36,No,Married,No
Student_9938,Male,1999-05-16,State_D,General,17.42,19.44,20.0,Yes,Single,No
Student_9939,Male,1999-05-16,State_B,OBC,11.61,12.46,10.83,Yes,Single,No
Student_9940,Female,1999-05-17,State_B,General,6.05,2.97,3.12,Yes,Married,No
Student_9941,Male,1999-05-17,State_C,General,15.11,16.08,19.05,No,Single,No
Student_9942,Male,1999-05-17,State_A,General,9.34,13.17,11.61,No,Single,No
Student_9943,Female,1999-05-17,State_A,General,9.7,7.88,6.63,No,Single,No
Student_9944,Male,1999-05-17,State_D,General,10.87,12.45,13.71,No,Single,No
Student_9945,Female,1999-05-17,State_D,General,14.38,14.21,17.63,Yes,Single,No
Student_9946,Male,1999-05-18,State_A,OBC,18.03,16.09,18.69,No,Single,No
Student_9947,Female,1999-05-18,State_A,General,8.8,8.23,6.17,No,Single,No
Student_9948,Male,1999-05-18,State_A,General,9.82,12.79,15.56,No,Single,No
Student_9949,Female,1999-05-18,State_C,SC,11.16,12.12,12.9,Yes,Single,No
Student_9950,Female,1999-05-18,State_D,SC,10.56,8.88,11.56,Yes,Married,No
Student_9951,Female,1999-05-18,State_C,General,9.89,8.25,6.23,No,Single,No
Student_9952,Female,1999-05-18,State_A,General,8.45,8.12,9.37,No,Single,Yes
Student_9953,Female,1999-05-19,State_B,ST,10.13,11.37,12.34,No,Single,Yes
Student_9954,Male,1999-05-19,State_C,General,15.12,11.6,9.6,Yes,Single,No
Student_9955,Female,1999-05-19,State_A,General,7.72,5.05,2.29,No,Single,No
Student_9956,Male,1999-05-19,State_D,General,9.5,12.97,13.71,No,Married,No
Student_9957,Male,1999-05-19,State_A,SC,8.68,7.91,7.96,Yes,Married,No
Student_9958,Male,1999-05-19,State_D,ST,18.09,17.1,19.52,No,Married,No
Student_9959,Female,1999-05-20,State_D,SC,17.32,15.93,18.59,No,Single,No
Student_9960,Male,1999-05-20,State_A,General,5.53,3.81,3.84,No,Single,No
Student_9961,Female,1999-05-20,State_A,ST,7.72,4.33,4.29,Yes,Single,Yes
Student_9962,Male,1999-05-20,State_D,General,11.28,11.47,9.88,No,Married,No
Student_9963,Male,1999-05-20,State_B,General,11.69,12.02,10.38,No,Divorced,No
Student_9964,Female,1999-05-20,State_D,General,13.5,9.65,11.65,No,Single,No
Student_9965,Female,1999-05-21,State_D,OBC,19.62,18.62,17.42,No,Single,No
Student_9966,Female,1999-05-21,State_C,General,10.27,5.83,5.73,No,Married,No
Student_9967,Male,1999-05-21,State_D,OBC,12.76,13.38,13.85,No,Single,No
Student_9968,Male,1999-05-21,State_C,OBC,13.74,12.22,10.65,No,Single,No
Student_9969,Female,1999-05-21,State_B,OBC,14.22,18.03,17.48,No,Single,No
Student_9970,Female,1999-05-21,State_C,General,12.22,12.23,10.44,No,Married,Yes
Student_9971,Male,1999-05-22,State_D,SC,11.81,12.01,12.55,No,Single,No
Student_9972,Female,1999-05-22,State_C,ST,11.43,6.77,8.42,No,Married,No
Student_9973,Male,1999-05-22,State_C,General,10.85,11.85,8.36,No,Single,No
Student_9974,Male,1999-05-22,State_B,General,11.24,13.03,11.88,No,Single,No
Student_9975,Male,1999-05-22,State_A,ST,12.15,13.13,12.66,No,Single,No
Student_9976,Male,1999-05-22,State_A,General,4.67,0.0,0.0,No,Single,Yes
Student_9977,Female,1999-05-23,State_B,OBC,5.58,5.18,4.45,No,Married,No
Student_9978,Female,1999-05-23,State_C,OBC,11.57,13.2,12.04,No,Single,Yes
Student_9979,Male,1999-05-23,State_C,General,12.87,12.04,12.18,No,Divorced,Yes
Student_9980,Female,1999-05-23,State_A,SC,10.44,8.96,9.77,No,Single,No
Student_9981,Male,1999-05-23,State_B,OBC,12.77,13.55,9.27,No,Single,No
Student_9982,Female,1999-05-23,State_A,SC,9.31,9.02,6.68,No,Single,No
Student_9983,Male,1999-05-23,State_A,General,13.0,11.18,11.98,Yes,Single,No
Student_9984,Male,1999-05-24,State_B,General,16.81,17.57,17.34,No,Single,No
Student_9985,Female,1999-05-24,State_B,ST,6.1,4.1,8.45,No,Married,No
Student_9986,Female,1999-05-24,State_A,General,15.48,14.15,12.89,No,Married,No
Student_9987,Female,1999-05-24,State_D,General,14.17,12.73,14.29,No,Single,No
Student_9988,Male,1999-05-24,State_A,General,16.51,16.44,16.61,No,Married,Yes
Student_9989,Male,1999-05-24,State_D,General,8.95,9.16,7.57,Yes,Single,No
Student_9990,Male,1999-05-25,State_C,SC,15.45,14.19,15.02,No,Married,No
Student_9991,Female,1999-05-25,State_D,General,9.91,7.45,7.51,No,Single,No
Student_9992,Female,1999-05-25,State_B,SC,3.13,7.63,4.91,No,Divorced,No
Student_9993,Male,1999-05-25,State_B,General,3.47,5.36,3.6,No,Single,No
Student_9994,Female,1999-05-25,State_A,OBC,9.37,11.95,13.17,No,Single,Yes
Student_9995,Female,1999-05-25,State_C,OBC,13.56,13.87,15.0,Yes,Married,No
Student_9996,Male,1999-05-26,State_D,General,11.52,11.67,12.47,No,Single,No
Student_9997,Male,1999-05-26,State_D,SC,9.86,7.29,4.07,No,Married,No
Student_9998,Male,1999-05-26,State_D,OBC,6.09,5.34,0.84,No,Single,No
Student_9999,Female,1999-05-26,State_B,ST,14.54,13.86,17.3,No,Married,No
Student_10000,Male,1999-05-26,State_C,General,9.75,12.55,14.43,No,Single,No
Student_10001,Male,1999-05-26,State_B,General,15.17,18.36,19.99,No,Married,No
Student_10002,Female,1999-05-27,State_B,General,12.15,9.61,9.07,No,Single,Yes
Student_10003,Female,1999-05-27,State_B,OBC,13.98,14.89,16.07,No,Single,No
Student_10004,Female,1999-05-27,State_B,OBC,10.59,13.28,11.02,No,Single,No
Student_10005,Female,1999-05-27,State_D,OBC,12.48,17.8,14.44,No,Single,No
Student_10006,Female,1999-05-27,State_D,SC,7.42,7.58,9.28,No,Single,No
Student_10007,Male,1999-05-27,State_C,General,8.81,7.52,8.79,No,Single,Yes
Student_10008,Male,1999-05-27,State_C,General,8.08,8.38,7.22,No,Single,Yes
Student_10009,Female,1999-05-28,State_C,OBC,8.39,5.75,5.82,Yes,Single,No
Student_10010,Female,1999-05-28,State_C,OBC,17.53,20.0,20.0,No,Single,Yes
Student_10011,Female,1999-05-28,State_D,OBC,12.71,9.22,10.67,No,Divorced,No
Student_10012,Other,1999-05-28,State_A,General,12.97,14.16,15.07,No,Single,No
Student_10013,Male,1999-05-28,State_C,OBC,15.13,14.42,13.74,No,Single,Yes
Student_10014,Male,1999-05-28,State_A,General,11.35,10.4,9.22,No,Single,No
Student_10015,Female,1999-05-29,State_A,SC,12.91,14.49,13.7,No,Single,No
Student_10016,Male,1999-05-29,State_A,OBC,11.43,11.54,8.37,No,Single,Yes
Student_10017,Female,1999-05-29,State_C,ST,15.24,17.02,16.8,No,Single,No
Student_10018,Female,1999-05-29,State_B,OBC,10.32,12.67,8.91,No,Single,No
Student_10019,Female,1999-05-29,State_D,General,7.25,8.1,8.52,No,Single,No
Student_10020,Female,1999-05-29,State_A,General,12.87,11.44,14.73,No,Single,No
Student_10021,Female,1999-05-30,State_C,General,11.24,9.5,8.17,Yes,Married,No
Student_10022,Male,1999-05-30,State_C,General,9.73,8.26,7.37,No,Single,No
Student_10023,Female,1999-05-30,State_B,ST,8.79,4.53,6.46,No,Married,No
Student_10024,Male,1999-05-30,State_C,OBC,6.41,7.27,7.21,No,Married,No
Student_10025,Male,1999-05-30,State_C,SC,10.08,8.62,8.95,No,Single,No
Student_10026,Female,1999-05-30,State_C,OBC,7.23,6.45,8.86,No,Single,No
Student_10027,Female,1999-05-31,State_B,SC,11.33,13.02,12.93,No,Single,No
Student_10028,Male,1999-05-31,State_C,OBC,7.84,8.37,6.77,Yes,Single,No
Student_10029,Female,1999-05-31,State_D,General,9.38,12.87,13.69,No,Single,No
Student_10030,Female,1999-05-31,State_C,General,14.55,14.56,16.52,No,Single,No
Student_10031,Male,1999-05-31,State_C,OBC,11.4,7.84,7.2,No,Single,No
Student_10032,Male,1999-05-31,State_B,OBC,12.51,12.66,12.73,No,Single,No
Student_10033,Male,1999-06-01,State_D,SC,15.64,18.56,20.0,No,Single,No
Student_10034,Female,1999-06-01,State_A,SC,12.32,10.95,10.9,Yes,Single,No
Student_10035,Female,1999-06-01,State_D,SC,17.0,17.03,17.85,No,Single,No
Student_10036,Female,1999-06-01,State_A,General,10.42,8.69,6.51,No,Married,No
Student_10037,Female,1999-06-01,State_C,SC,5.56,6.99,5.32,Yes,Married,No
Student_10038,Female,1999-06-01,State_C,General,9.24,8.86,9.01,Yes,Divorced,No
Student_10039,Male,1999-06-01,State_B,SC,5.56,3.3,1.28,No,Divorced,No
Student_10040,Female,1999-06-02,State_C,SC,11.18,13.76,15.95,No,Single,No
Student_10041,Female,1999-06-02,State_D,OBC,7.45,6.41,6.2,No,Single,No
Student_10042,Male,1999-06-02,State_D,ST,8.72,5.26,2.89,Yes,Single,No
Student_10043,Female,1999-06-02,State_B,OBC,8.07,10.53,10.88,No,Married,Yes
Student_10044,Female,1999-06-02,State_C,General,10.7,11.4,12.64,Yes,Single,No
Student_10045,Female,1999-06-02,State_D,OBC,7.34,3.69,0.53,No,Married,No
Student_10046,Female,1999-06-03,State_C,General,8.22,6.41,8.4,Yes,Single,No
Student_10047,Male,1999-06-03,State_C,SC,17.05,16.01,16.69,No,Single,Yes
Student_10048,Male,1999-06-03,State_D,SC,12.4,14.52,13.43,No,Married,No
Student_10049,Female,1999-06-03,State_A,OBC,12.36,13.78,17.24,No,Single,No
Student_10050,Female,1999-06-03,State_A,OBC,5.16,4.35,8.12,No,Single,No
Student_10051,Male,1999-06-03,State_C,ST,10.7,12.19,9.47,No,Single,No
Student_10052,Male,1999-06-04,State_D,SC,7.71,4.84,4.91,Yes,Married,No
Student_10053,Male,1999-06-04,State_D,OBC,8.78,7.03,3.34,No,Single,No
Student_10054,Female,1999-06-04,State_A,OBC,11.09,10.55,12.39,No,Divorced,No
Student_10055,Male,1999-06-04,State_D,SC,11.84,8.55,8.41,No,Divorced,No
Student_10056,Female,1999-06-04,State_D,OBC,18.33,16.23,17.2,No,Single,No
Student_10057,Male,1999-06-04,State_B,OBC,12.44,12.21,11.65,No,Married,No
Student_10058,Female,1999-06-05,State_A,SC,8.77,7.98,8.29,No,Single,No
Student_10059,Male,1999-06-05,State_A,General,10.2,10.24,10.65,No,Married,Yes
Student_10060,Male,1999-06-05,State_B,ST,1.75,1.04,0.0,No,Single,No
Student_10061,Male,1999-06-05,State_D,General,12.5,12.3,14.35,No,Married,No
Student_10062,Male,1999-06-05,State_C,SC,9.2,7.13,7.75,No,Divorced,No
Student_10063,Female,1999-06-05,State_D,OBC,7.65,9.27,6.31,No,Single,No
Student_10064,Male,1999-06-05,State_D,General,8.66,7.69,6.57,No,Single,No
Student_10065,Male,1999-06-06,State_B,SC,13.47,12.15,11.91,No,Single,No
Student_10066,Female,1999-06-06,State_B,SC,10.42,10.43,13.22,No,Single,No
Student_10067,Male,1999-06-06,State_B,SC,8.29,11.07,6.18,No,Single,No
Student_10068,Female,1999-06-06,State_A,ST,10.43,11.41,10.53,No,Single,No
Student_10069,Female,1999-06-06,State_C,General,9.81,7.63,6.57,No,Single,No
Student_10070,Male,1999-06-06,State_A,General,6.21,7.26,6.61,No,Married,No
Student_10071,Male,1999-06-07,State_A,ST,10.16,9.68,11.06,No,Married,No
Student_10072,Female,1999-06-07,State_B,OBC,13.83,13.63,10.99,No,Single,No
Student_10073,Female,1999-06-07,State_A,General,7.23,3.26,0.0,Yes,Married,No
Student_10074,Male,1999-06-07,State_A,General,7.37,5.54,6.22,No,Single,No
Student_10075,Female,1999-06-07,State_C,ST,8.17,14.58,10.77,No,Single,No
Student_10076,Male,1999-06-07,State_C,SC,12.67,10.45,11.98,No,Married,No
Student_10077,Female,1999-06-08,State_C,General,11.96,11.11,9.03,No,Single,No
Student_10078,Male,1999-06-08,State_B,General,12.28,14.39,9.66,No,Married,No
Student_10079,Male,1999-06-08,State_B,General,10.92,9.33,11.43,Yes,Married,Yes
Student_10080,Female,1999-06-08,State_C,SC,13.59,11.81,12.7,No,Single,No
Student_10081,Male,1999-06-08,State_D,General,15.01,16.53,16.98,No,Married,No
Student_10082,Male,1999-06-08,State_B,ST,8.89,7.56,5.43,No,Single,No
Student_10083,Female,1999-06-09,State_B,ST,15.43,14.69,14.0,Yes,Single,No
Student_10084,Female,1999-06-09,State_B,OBC,13.88,16.02,19.36,Yes,Single,Yes
Student_10085,Female,1999-06-09,State_A,OBC,16.85,16.44,13.77,Yes,Single,No
Student_10086,Female,1999-06-09,State_B,OBC,10.81,11.42,9.91,No,Married,No
Student_10087,Male,1999-06-09,State_C,OBC,17.56,19.59,19.81,No,Single,No
Student_10088,Female,1999-06-09,State_C,General,10.51,10.02,10.15,Yes,Divorced,No
Student_10089,Male,1999-06-10,State_A,ST,5.28,5.42,3.8,No,Single,No
Student_10090,Male,1999-06-10,State_C,General,15.82,16.36,18.22,No,Single,No
Student_10091,Female,1999-06-10,State_B,ST,12.85,12.68,12.06,No,Single,Yes
Student_10092,Female,1999-06-10,State_D,SC,15.15,15.67,15.79,No,Single,No
Student_10093,Female,1999-06-10,State_B,General,9.49,10.83,10.12,No,Single,No
Student_10094,Female,1999-06-10,State_A,General,10.87,8.47,10.79,No,Single,No
Student_10095,Male,1999-06-10,State_D,General,9.18,8.03,6.24,No,Married,No
Student_10096,Female,1999-06-11,State_D,General,15.61,18.61,19.91,No,Single,No
Student_10097,Female,1999-06-11,State_A,OBC,11.97,11.08,11.99,No,Single,No
Student_10098,Female,1999-06-11,State_D,General,11.53,10.14,7.89,Yes,Single,No
Student_10099,Female,1999-06-11,State_B,ST,10.71,9.58,9.05,No,Single,No
Student_10100,Female,1999-06-11,State_C,General,7.58,7.39,3.28,No,Married,No
Student_10101,Female,1999-06-11,State_A,General,12.17,9.08,11.99,No,Single,No
Student_10102,Male,1999-06-12,State_D,General,10.76,11.39,13.08,No,Single,No
Student_10103,Female,1999-06-12,State_C,General,9.22,9.1,8.18,Yes,Single,No
Student_10104,Female,1999-06-12,State_A,OBC,6.76,7.5,6.89,No,Married,No
Student_10105,Male,1999-06-12,State_D,General,14.08,12.45,11.78,Yes,Single,No
Student_10106,Female,1999-06-12,State_B,General,13.61,12.7,17.03,No,Single,No
Student_10107,Other,1999-06-12,State_A,SC,8.81,6.85,4.77,No,Single,No
Student_10108,Female,1999-06-13,State_B,General,5.22,4.39,5.19,No,Single,No
Student_10109,Male,1999-06-13,State_D,General,12.22,11.6,12.99,No,Single,No
Student_10110,Male,1999-06-13,State_C,General,10.54,11.66,11.25,No,Single,No
Student_10111,Female,1999-06-13,State_A,General,17.47,18.97,17.99,No,Single,No
Student_10112,Male,1999-06-13,State_A,General,5.51,2.68,3.09,No,Single,No
Student_10113,Male,1999-06-13,State_C,SC,17.76,16.42,18.21,No,Married,No
Student_10114,Male,1999-06-14,State_C,ST,4.62,6.48,5.82,No,Single,No
Student_10115,Male,1999-06-14,State_A,General,9.51,8.35,7.85,No,Married,No
Student_10116,Male,1999-06-14,State_A,OBC,15.22,9.7,11.74,No,Single,No
Student_10117,Female,1999-06-14,State_C,General,11.24,10.33,9.53,No,Married,No
Student_10118,Male,1999-06-14,State_A,OBC,7.72,7.14,3.37,No,Married,No
Student_10119,Male,1999-06-14,State_C,ST,12.55,10.27,15.46,No,Divorced,No
Student_10120,Female,1999-06-14,State_A,ST,7.9,8.98,7.86,No,Single,No
Student_10121,Female,1999-06-15,State_A,OBC,10.07,7.12,6.33,No,Single,No
Student_10122,Male,1999-06-15,State_A,General,12.65,12.18,12.06,No,Married,No
Student_10123,Female,1999-06-15,State_A,OBC,12.64,13.62,15.71,No,Married,No
Student_10124,Male,1999-06-15,State_D,SC,11.41,9.3,9.38,No,Single,No
Student_10125,Male,1999-06-15,State_C,OBC,5.63,4.58,4.84,No,Single,No
Student_10126,Female,1999-06-15,State_C,SC,8.29,7.84,7.46,No,Married,No
Student_10127,Female,1999-06-16,State_C,SC,14.67,11.87,9.63,No,Married,No
Student_10128,Male,1999-06-16,State_D,OBC,8.99,9.5,8.44,No,Divorced,No
Student_10129,Female,1999-06-16,State_A,OBC,16.64,14.83,15.48,No,Single,No
Student_10130,Female,1999-06-16,State_C,General,10.67,11.54,12.75,No,Single,No
Student_10131,Female,1999-06-16,State_A,General,11.55,13.7,12.24,No,Single,No
Student_10132,Male,1999-06-16,State_C,OBC,11.05,8.9,9.75,No,Divorced,Yes
Student_10133,Male,1999-06-17,State_C,SC,10.24,12.71,10.67,No,Divorced,No
Student_10134,Female,1999-06-17,State_A,OBC,8.83,6.77,4.65,No,Married,No
Student_10135,Female,1999-06-17,State_B,ST,13.01,15.94,17.27,Yes,Single,No
Student_10136,Male,1999-06-17,State_B,General,7.76,8.65,5.11,No,Single,No
Student_10137,Male,1999-06-17,State_B,General,8.33,9.65,9.21,No,Single,No
Student_10138,Female,1999-06-17,State_C,General,9.51,6.22,5.87,No,Married,No
Student_10139,Male,1999-06-18,State_C,General,11.92,11.44,9.35,No,Single,No
Student_10140,Female,1999-06-18,State_B,OBC,11.25,11.59,11.9,No,Single,No
Student_10141,Female,1999-06-18,State_B,General,15.09,13.98,17.07,No,Single,No
Student_10142,Female,1999-06-18,State_D,SC,11.84,15.73,16.0,No,Married,Yes
Student_10143,Female,1999-06-18,State_D,SC,3.44,1.34,0.0,Yes,Single,No
Student_10144,Male,1999-06-18,State_C,General,10.74,11.1,9.58,No,Single,No
Student_10145,Male,1999-06-19,State_B,SC,11.93,13.26,12.52,No,Single,No
Student_10146,Female,1999-06-19,State_C,OBC,12.15,13.14,11.34,Yes,Single,No
Student_10147,Male,1999-06-19,State_A,OBC,3.55,2.51,0.0,No,Single,No
Student_10148,Male,1999-06-19,State_B,ST,17.71,19.0,20.0,No,Divorced,No
